"Item","Sub-Sector","Area","Super Region","Sector","Element","Unit","Source","Super Region","Value","Date Value","Period Value"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1327.910","1975-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1338.760","1974-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1360.570","1973-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1394.790","1972-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1411.360","1971-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1430.550","1970-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1467.150","1969-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1529.730","1968-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1599.240","1967-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1677.440","1966-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1782.700","1965-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1868.890","1964-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1938.390","1963-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","2007.780","1962-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (CO2EQ) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","2055.580","1961-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","876805865.580","2050-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","847884043.910","2030-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","817038148.980","2018-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","809579896.350","2017-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","806496112.450","2016-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","806192931.450","2015-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","801870436.600","2014-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","799011872.880","2013-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","800137973.740","2012-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","796846294.300","2011-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","790262935.410","2010-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","797106163.730","2009-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","806807955.760","2008-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","795980062.860","2007-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","791475659.420","2006-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","783939445.960","2005-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","780474520.230","2004-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","786624763.400","2003-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","791648905.700","2002-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","788530472.550","2001-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","796846294.300","2000-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","792861629.710","1999-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","792688383.420","1998-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","801437320.890","1997-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","811832098.070","1996-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","819974673.530","1995-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","822400121.540","1994-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","829936335.000","1993-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","839205011.320","1992-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","851159005.080","1991-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","865625070.000","1990-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","870216096.590","1989-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","885635016.080","1988-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","894557199.830","1987-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","933191121.690","1986-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","951208735.480","1985-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","934923584.560","1984-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","957965340.650","1983-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","953807429.780","1982-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","944019014.590","1981-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","935443323.420","1980-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","929812819.110","1979-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","935789815.990","1978-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","948090302.320","1977-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","955626515.780","1976-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","964895192.100","1975-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","972777898.140","1974-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","988629933.340","1973-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1013490775.440","1972-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1025531392.340","1971-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1039477718.400","1970-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1066071023.360","1969-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1111548173.540","1968-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1162049466.030","1967-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1218874247.970","1966-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1295362483.410","1965-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1357991015.950","1964-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1408492308.430","1963-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1458906977.770","1962-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","MANURE TREATED (N CONTENT)","KG","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","1493643551.180","1961-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","10122074.000","2050-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9788193.000","2030-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9432100.000","2018-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9346000.000","2017-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9310400.000","2016-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9306900.000","2015-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9257000.000","2014-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9224000.000","2013-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9237000.000","2012-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","STOCKS","HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","9199000.000","2011-12-31","a"
